year,month,day,hour,speed
2014,2,14,18,84.29
2014,2,14,19,85.74
2014,2,14,20,84.97
2014,2,14,21,91.55
2014,2,14,22,94.05
2014,2,14,23,98.33
2014,2,15,0,98.91
2014,2,15,1,100.5
2014,2,15,2,102.56
2014,2,15,3,98.78
2014,2,15,4,98.34
2014,2,15,5,98.39
2014,2,15,6,94.14
2014,2,15,7,84.87
2014,2,15,8,84.97
2014,2,15,9,72.3
2014,2,15,10,80.33
2014,2,15,11,86.04
2014,2,15,12,90.41
2014,2,15,13,89.97
2014,2,15,14,87.55
2014,2,15,15,84.24
2014,2,15,16,83.52
2014,2,15,17,85.36
2014,2,15,18,84.26
2014,2,15,19,86.19
2014,2,15,20,88.95
2014,2,15,21,94.11
2014,2,15,22,96.55
2014,2,15,23,100.92
2014,2,16,0,101.74
2014,2,16,1,103.48
2014,2,16,2,102.74
2014,2,16,3,100.39
2014,2,16,4,102.4
2014,2,16,5,103.05
2014,2,16,6,101.34
2014,2,16,7,97.07
2014,2,16,8,94.56
2014,2,16,9,91.61
2014,2,16,10,89.63
2014,2,16,11,90.8
2014,2,16,12,94.24
2014,2,16,13,92.5
2014,2,16,14,83.25
2014,2,16,15,71.5
2014,2,16,16,85.32
2014,2,16,17,83.77
2014,2,16,18,82.82
2014,2,16,19,85.61
2014,2,16,20,87.84
2014,2,16,21,91.67
2014,2,16,22,96.44
2014,2,16,23,102.89
2014,2,17,0,102.89
2014,2,17,1,101.82
2014,2,17,2,98.92
2014,2,17,3,98.61
2014,2,17,4,100.77
2014,2,17,5,98.09
2014,2,17,6,62.33
2014,2,17,7,50.89
2014,2,17,8,68.07
2014,2,17,9,81.18
2014,2,17,10,80.11
2014,2,17,11,73.58
2014,2,17,12,78.02
2014,2,17,13,84.16
2014,2,17,14,83.79
2014,2,17,15,85.75
2014,2,17,16,86.93
2014,2,17,17,87.67
2014,2,17,18,86.94
2014,2,17,19,88.38
2014,2,17,20,88.75
2014,2,17,21,95.06
2014,2,17,22,96.31
2014,2,17,23,99.63
2014,2,18,0,100.95
2014,2,18,1,100.46
2014,2,18,2,96.51
2014,2,18,3,96.72
2014,2,18,4,96.18
2014,2,18,5,97.32
2014,2,18,6,90.67
2014,2,18,7,77.77
2014,2,18,8,77.44
2014,2,18,9,77.24
2014,2,18,10,55.6
2014,2,18,11,58.76
2014,2,18,12,78.87
2014,2,18,13,83.73
2014,2,18,14,84.09
2014,2,18,15,84.89
2014,2,18,16,86.66
2014,2,18,17,87.84
2014,2,18,18,87.07
2014,2,18,19,89.24
2014,2,18,20,90.31
2014,2,18,21,93.83
2014,2,18,22,96.44
2014,2,18,23,99.77
2014,2,19,0,100.8
2014,2,19,1,100.03
2014,2,19,2,98.37
2014,2,19,3,96.93
2014,2,19,4,94.47
2014,2,19,5,97.6
2014,2,19,6,90.7
2014,2,19,7,79.07
2014,2,19,8,81.06
2014,2,19,9,86.19
2014,2,19,10,73.97
2014,2,19,11,60.64
2014,2,19,12,77.94
2014,2,19,13,81.7
2014,2,19,14,82.88
2014,2,19,15,85.93
2014,2,19,16,84.55
2014,2,19,17,86.56
2014,2,19,18,85.77
2014,2,19,19,88.83
2014,2,19,20,89.91
2014,2,19,21,93.08
2014,2,19,22,95.22
2014,2,19,23,100.56
2014,2,20,0,101.03
2014,2,20,1,99.24
2014,2,20,2,98.24
2014,2,20,3,94.73
2014,2,20,4,93.56
2014,2,20,5,96.38
2014,2,20,6,90.52
2014,2,20,7,77.34
2014,2,20,8,77.42
2014,2,20,9,64.92
2014,2,20,10,48.2
2014,2,20,11,49.79
2014,2,20,12,66.67
2014,2,20,13,83.1
2014,2,20,14,82.77
2014,2,20,15,83.6
2014,2,20,16,85.6
2014,2,20,17,86.13
2014,2,20,18,85.55
2014,2,20,19,86.98
2014,2,20,20,87.76
2014,2,20,21,93.91
2014,2,20,22,95.15
2014,2,20,23,100.06
2014,2,21,0,101.02
2014,2,21,1,100.31
2014,2,21,2,99.4
2014,2,21,3,94.47
2014,2,21,4,95.05
2014,2,21,5,96.86
2014,2,21,6,91.08
2014,2,21,7,80.78
2014,2,21,8,75.08
2014,2,21,9,71.65
2014,2,21,10,60.76
2014,2,21,11,45.71
2014,2,21,12,54.08
2014,2,21,13,77.7
2014,2,21,14,81.5
2014,2,21,15,79.44
2014,2,21,16,82.99
2014,2,21,17,83.06
2014,2,21,18,82.94
2014,2,21,19,83.77
2014,2,21,20,82.08
2014,2,21,21,89.4
2014,2,21,22,93.98
2014,2,21,23,97.84
2014,2,22,0,101.22
2014,2,22,1,102.04
2014,2,22,2,101.46
2014,2,22,3,101.34
2014,2,22,4,98.23
2014,2,22,5,98.65
2014,2,22,6,92.65
2014,2,22,7,85.16
2014,2,22,8,81.84
2014,2,22,9,80.55
2014,2,22,10,82.07
2014,2,22,11,87.02
2014,2,22,12,89.64
2014,2,22,13,91.38
2014,2,22,14,78.63
2014,2,22,15,79.95
2014,2,22,16,84.26
2014,2,22,17,85.55
2014,2,22,18,84.24
2014,2,22,19,83.7
2014,2,22,20,86.58
2014,2,22,21,92.56
2014,2,22,22,96.76
2014,2,22,23,100.57
2014,2,23,0,103.3
2014,2,23,1,105.34
2014,2,23,2,107.12
2014,2,23,3,102.84
2014,2,23,4,103.45
2014,2,23,5,103.47
2014,2,23,6,101.6
2014,2,23,7,96.57
2014,2,23,8,95.19
2014,2,23,9,92.35
2014,2,23,10,89.81
2014,2,23,11,88.11
2014,2,23,12,93.04
2014,2,23,13,92.68
2014,2,23,14,88.79
2014,2,23,15,85.05
2014,2,23,16,85.34
2014,2,23,17,83.78
2014,2,23,18,82.48
2014,2,23,19,83.18
2014,2,23,20,85.07
2014,2,23,21,91.68
2014,2,23,22,97.84
2014,2,23,23,102.91
2014,2,24,0,104.09
2014,2,24,1,101.34
2014,2,24,2,100.8
2014,2,24,3,98.88
2014,2,24,4,100.52
2014,2,24,5,97.96
2014,2,24,6,70.59
2014,2,24,7,52.73
2014,2,24,8,49.12
2014,2,24,9,61.29
2014,2,24,10,76.09
2014,2,24,11,56.61
2014,2,24,12,76.6
2014,2,24,13,82.4
2014,2,24,14,75.92
2014,2,24,15,82.1
2014,2,24,16,83.1
2014,2,24,17,87.08
2014,2,24,18,84.73
2014,2,24,19,87.09
2014,2,24,20,89.19
2014,2,24,21,94.57
2014,2,24,22,96.62
2014,2,24,23,99.82
2014,2,25,0,100.41
2014,2,25,1,101.01
2014,2,25,2,98.58
2014,2,25,3,94.9
2014,2,25,4,95.8
2014,2,25,5,97.09
2014,2,25,6,90.23
2014,2,25,7,78.03
2014,2,25,8,81.91
2014,2,25,9,77.91
2014,2,25,10,54.81
2014,2,25,11,71.63
2014,2,25,12,76.68
2014,2,25,13,79.13
2014,2,25,14,82.49
2014,2,25,15,82.91
2014,2,25,16,84.55
2014,2,25,17,84.75
2014,2,25,18,84.48
2014,2,25,19,87.97
2014,2,25,20,87.91
2014,2,25,21,93.14
2014,2,25,22,95.62
2014,2,25,23,99.73
2014,2,26,0,101.02
2014,2,26,1,100.84
2014,2,26,2,98.06
2014,2,26,3,97.02
2014,2,26,4,95.26
2014,2,26,5,96.99
2014,2,26,6,90.08
2014,2,26,7,78.66
2014,2,26,8,73.39
2014,2,26,9,70.01
2014,2,26,10,48.26
2014,2,26,11,64.67
2014,2,26,12,75.94
2014,2,26,13,75.39
2014,2,26,14,81.66
2014,2,26,15,81.71
2014,2,26,16,82.97
2014,2,26,17,85.21
2014,2,26,18,84.39
2014,2,26,19,87.09
2014,2,26,20,88.07
2014,2,26,21,92.53
2014,2,26,22,95.33
2014,2,26,23,100.1
2014,2,27,0,101.41
2014,2,27,1,101.23
2014,2,27,2,98.79
2014,2,27,3,96.19
2014,2,27,4,95.48
2014,2,27,5,98.01
2014,2,27,6,90.87
2014,2,27,7,78.94
2014,2,27,8,79.59
2014,2,27,9,77.88
2014,2,27,10,77.45
2014,2,27,11,71.66
2014,2,27,12,76.61
2014,2,27,13,79.07
2014,2,27,14,81.44
2014,2,27,15,82.21
2014,2,27,16,83.81
2014,2,27,17,84.61
2014,2,27,18,83.32
2014,2,27,19,86.68
2014,2,27,20,88.59
2014,2,27,21,92.91
2014,2,27,22,95.7
2014,2,27,23,99.28
2014,2,28,0,101.19
2014,2,28,1,101.51
2014,2,28,2,99.52
2014,2,28,3,97.26
2014,2,28,4,96.79
2014,2,28,5,97.76
2014,2,28,6,90.58
2014,2,28,7,77.91
2014,2,28,8,79.45
2014,2,28,9,80.11
2014,2,28,10,77.35
2014,2,28,11,82.16
2014,2,28,12,80.04
2014,2,28,13,73.19
2014,2,28,14,78.29
2014,2,28,15,82.06
2014,2,28,16,81.9
2014,2,28,17,81.91
2014,2,28,18,81.73
2014,2,28,19,82.18
2014,2,28,20,80.25
2014,2,28,21,88.09
2014,2,28,22,92.92
2014,2,28,23,96.84
2014,3,1,0,101.72
2014,3,1,1,102.87
2014,3,1,2,102.76
2014,3,1,3,102.05
2014,3,1,4,100.78
2014,3,1,5,99.84
2014,3,1,6,91.16
2014,3,1,7,83.45
2014,3,1,8,60.1
2014,3,1,9,30.75
2014,3,1,10,34.1
2014,3,1,11,65.81
2014,3,1,12,82.79
2014,3,1,13,86.74
2014,3,1,14,88.88
2014,3,1,15,87.17
2014,3,1,16,85.7
2014,3,1,17,85.84
2014,3,1,18,84.1
2014,3,1,19,84.75
2014,3,1,20,85.12
2014,3,1,21,91.87
2014,3,1,22,96.14
2014,3,1,23,100.82
2014,3,2,0,103.42
2014,3,2,1,105.77
2014,3,2,2,105.95
2014,3,2,3,103.69
2014,3,2,4,100.88
2014,3,2,5,103.7
2014,3,2,6,101.34
2014,3,2,7,98.12
2014,3,2,8,95.04
2014,3,2,9,90.71
2014,3,2,10,80.36
2014,3,2,11,85.66
2014,3,2,12,90.08
2014,3,2,13,88.9
2014,3,2,14,85.2
2014,3,2,15,83.81
2014,3,2,16,83.72
2014,3,2,17,85.93
2014,3,2,18,83.17
2014,3,2,19,82.04
2014,3,2,20,83.32
2014,3,2,21,90.82
2014,3,2,22,96
2014,3,2,23,102.18
2014,3,3,0,104.52
2014,3,3,1,101.91
2014,3,3,2,99.32
2014,3,3,3,99.4
2014,3,3,4,100.3
2014,3,3,5,97.05
2014,3,3,6,67.92
2014,3,3,7,51.63
2014,3,3,8,72.65
2014,3,3,9,81.42
2014,3,3,10,75.19
2014,3,3,11,76.43
2014,3,3,12,83.74
2014,3,3,13,78.64
2014,3,3,14,50.33
2014,3,3,15,51.6
2014,3,3,16,82.68
2014,3,3,17,88.03
2014,3,3,18,88.31
2014,3,3,19,89.49
2014,3,3,20,89.81
2014,3,3,21,93.88
2014,3,3,22,95.85
2014,3,3,23,98.91
2014,3,4,0,98.99
2014,3,4,1,99.4
2014,3,4,2,96.54
2014,3,4,3,94.08
2014,3,4,4,95.71
2014,3,4,5,97.75
2014,3,4,6,90.54
2014,3,4,7,80.21
2014,3,4,8,77.09
2014,3,4,9,77.83
2014,3,4,10,74.86
2014,3,4,11,75.18
2014,3,4,12,84.02
2014,3,4,13,82.66
2014,3,4,14,82.51
2014,3,4,15,84.8
2014,3,4,16,85.81
2014,3,4,17,87.67
2014,3,4,18,87.95
2014,3,4,19,89.58
2014,3,4,20,90.56
2014,3,4,21,95.01
2014,3,4,22,96.54
2014,3,4,23,99.9
2014,3,5,0,99.8
2014,3,5,1,100.09
2014,3,5,2,98.73
2014,3,5,3,95.59
2014,3,5,4,96.15
2014,3,5,5,97.6
2014,3,5,6,91.38
2014,3,5,7,82.16
2014,3,5,8,80.27
2014,3,5,9,78.01
2014,3,5,10,65.27
2014,3,5,11,66.11
2014,3,5,12,82.9
2014,3,5,13,82.92
2014,3,5,14,82.95
2014,3,5,15,85.91
2014,3,5,16,86.98
2014,3,5,17,87.78
2014,3,5,18,88.12
2014,3,5,19,89.66
2014,3,5,20,91.17
2014,3,5,21,94.76
2014,3,5,22,96.39
2014,3,5,23,100.68
2014,3,6,0,102.74
2014,3,6,1,101.53
2014,3,6,2,96.98
2014,3,6,3,97.02
2014,3,6,4,93.56
2014,3,6,5,96.93
2014,3,6,6,90.54
2014,3,6,7,80.93
2014,3,6,8,79.1
2014,3,6,9,74.34
2014,3,6,10,74.98
2014,3,6,11,72.83
2014,3,6,12,78.24
2014,3,6,13,83.34
2014,3,6,14,83.58
2014,3,6,15,83.67
2014,3,6,16,86.85
2014,3,6,17,87.95
2014,3,6,18,87.39
2014,3,6,19,89.91
2014,3,6,20,90.1
2014,3,6,21,94.27
2014,3,6,22,95.81
2014,3,6,23,100.59
2014,3,7,0,102.77
2014,3,7,1,99.98
2014,3,7,2,98.95
2014,3,7,3,95.83
2014,3,7,4,95.26
2014,3,7,5,97.12
2014,3,7,6,91.62
2014,3,7,7,82.18
2014,3,7,8,85.47
2014,3,7,9,81.14
2014,3,7,10,80.64
2014,3,7,11,74.83
2014,3,7,12,79.78
2014,3,7,13,82.74
2014,3,7,14,83.62
2014,3,7,15,84.3
2014,3,7,16,84.03
2014,3,7,17,85.66
2014,3,7,18,84.7
2014,3,7,19,84.32
2014,3,7,20,86.26
2014,3,7,21,90.4
2014,3,7,22,95.14
2014,3,7,23,98.83
2014,3,8,0,101.15
2014,3,8,1,102.84
2014,3,8,2,101.13
2014,3,8,3,101.74
2014,3,8,4,98.79
2014,3,8,5,98.83
2014,3,8,6,92.93
2014,3,8,7,87.41
2014,3,8,8,84.66
2014,3,8,9,83.52
2014,3,8,10,81.85
2014,3,8,11,86.4
2014,3,8,12,91.54
2014,3,8,13,91.6
2014,3,8,14,88.55
2014,3,8,15,86.71
2014,3,8,16,85.93
2014,3,8,17,86.95
2014,3,8,18,86.38
2014,3,8,19,89.96
2014,3,8,20,90.66
2014,3,8,21,94.38
2014,3,8,22,96.63
2014,3,8,23,102.15
2014,3,9,0,104.89
2014,3,9,1,98.61
2014,3,9,2,72.01
2014,3,9,3,82.84
2014,3,9,4,88.07
2014,3,9,5,86.07
2014,3,9,6,76.57
2014,3,9,7,84.78
2014,3,9,8,91.24
2014,3,9,9,90.83
2014,3,9,10,87.95
2014,3,9,11,88.89
2014,3,9,12,92.78
2014,3,9,13,92.43
2014,3,9,14,89.79
2014,3,9,15,85.67
2014,3,9,16,86.91
2014,3,9,17,86.38
2014,3,9,18,87.6
2014,3,9,19,87.64
2014,3,9,20,82.32
2014,3,9,21,92.57
2014,3,9,22,98.55
2014,3,9,23,104.24
2014,3,10,0,104.26
2014,3,10,1,103.39
2014,3,10,2,100.5
2014,3,10,3,100.05
2014,3,10,4,100.69
2014,3,10,5,96.56
2014,3,10,6,68.6
2014,3,10,7,57.71
2014,3,10,8,74.93
2014,3,10,9,81.39
2014,3,10,10,76.53
2014,3,10,11,78.73
2014,3,10,12,80.33
2014,3,10,13,80.57
2014,3,10,14,82.43
2014,3,10,15,84.84
2014,3,10,16,86.6
2014,3,10,17,88.23
2014,3,10,18,87.89
2014,3,10,19,89.38
2014,3,10,20,89.8
2014,3,10,21,94.6
2014,3,10,22,96.22
2014,3,10,23,99.01
2014,3,11,0,101.26
2014,3,11,1,100.19
2014,3,11,2,98.27
2014,3,11,3,94.76
2014,3,11,4,95.86
2014,3,11,5,97.63
2014,3,11,6,89.92
2014,3,11,7,79.59
2014,3,11,8,76.03
2014,3,11,9,61.43
2014,3,11,10,44.6
2014,3,11,11,47.81
2014,3,11,12,72.68
2014,3,11,13,84.14
2014,3,11,14,84.22
2014,3,11,15,80.77
2014,3,11,16,81.92
2014,3,11,17,85.86
2014,3,11,18,86.08
2014,3,11,19,87.69
2014,3,11,20,90.52
2014,3,11,21,94.87
2014,3,11,22,96.18
2014,3,11,23,100.45
2014,3,12,0,101.7
2014,3,12,1,100.61
2014,3,12,2,97.55
2014,3,12,3,95.74
2014,3,12,4,95.33
2014,3,12,5,98.07
2014,3,12,6,90.33
2014,3,12,7,82.2
2014,3,12,8,77.01
2014,3,12,9,75.97
2014,3,12,10,75.83
2014,3,12,11,77.32
2014,3,12,12,79.25
2014,3,12,13,78.22
2014,3,12,14,77.85
2014,3,12,15,76.89
2014,3,12,16,77.86
2014,3,12,17,77.3
2014,3,12,18,79.56
2014,3,12,19,84.37
2014,3,12,20,86.85
2014,3,12,21,92.82
2014,3,12,22,94.7
2014,3,12,23,99.39
2014,3,13,0,100.41
2014,3,13,1,100.67
2014,3,13,2,95.08
2014,3,13,3,94.07
2014,3,13,4,93.82
2014,3,13,5,97.21
2014,3,13,6,89.26
2014,3,13,7,78.43
2014,3,13,8,76.98
2014,3,13,9,77.8
2014,3,13,10,48.18
2014,3,13,11,73.02
2014,3,13,12,81.88
2014,3,13,13,83.29
2014,3,13,14,81.96
2014,3,13,15,85.72
2014,3,13,16,86.12
2014,3,13,17,86.86
2014,3,13,18,88.32
2014,3,13,19,90.2
2014,3,13,20,89.77
2014,3,13,21,94.34
2014,3,13,22,96.61
2014,3,13,23,100.57
2014,3,14,0,102.01
2014,3,14,1,100.02
2014,3,14,2,99.27
2014,3,14,3,96.93
2014,3,14,4,96.41
2014,3,14,5,97.61
2014,3,14,6,90.8
2014,3,14,7,82.6
2014,3,14,8,83.16
2014,3,14,9,65.7
2014,3,14,10,67.66
2014,3,14,11,81.4
2014,3,14,12,75.87
2014,3,14,13,83.36
2014,3,14,14,85.76
2014,3,14,15,82.86
2014,3,14,16,84.47
2014,3,14,17,84.18
2014,3,14,18,84.21
2014,3,14,19,84.3
2014,3,14,20,86.15
2014,3,14,21,90.89
2014,3,14,22,93.65
2014,3,14,23,97.89
2014,3,15,0,100.99
2014,3,15,1,102.92
2014,3,15,2,103.21
2014,3,15,3,101.47
2014,3,15,4,100.02
2014,3,15,5,99.02
2014,3,15,6,92.72
2014,3,15,7,83.6
2014,3,15,8,83.46
2014,3,15,9,83.84
2014,3,15,10,83.63
2014,3,15,11,85.93
2014,3,15,12,89.05
2014,3,15,13,89.73
2014,3,15,14,87.6
2014,3,15,15,84.72
2014,3,15,16,84.26
2014,3,15,17,85.98
2014,3,15,18,86.06
2014,3,15,19,86.4
2014,3,15,20,87.67
2014,3,15,21,94.16
2014,3,15,22,97.84
2014,3,15,23,101.9
2014,3,16,0,103.57
2014,3,16,1,105.8
2014,3,16,2,105.92
2014,3,16,3,105.36
2014,3,16,4,102.38
2014,3,16,5,104.79
2014,3,16,6,102.65
2014,3,16,7,99.48
2014,3,16,8,97.1
2014,3,16,9,95.76
2014,3,16,10,91.93
2014,3,16,11,91.83
2014,3,16,12,93.93
2014,3,16,13,93.14
2014,3,16,14,90.58
2014,3,16,15,88.19
2014,3,16,16,87.55
2014,3,16,17,87.58
2014,3,16,18,83.61
2014,3,16,19,86.51
2014,3,16,20,85.33
2014,3,16,21,92.56
2014,3,16,22,97.63
2014,3,16,23,103.44
2014,3,17,0,104.79
2014,3,17,1,102.18
2014,3,17,2,101.63
2014,3,17,3,100.07
2014,3,17,4,102.47
2014,3,17,5,97.9
2014,3,17,6,60.81
2014,3,17,7,48.13
2014,3,17,8,71.12
2014,3,17,9,81.26
2014,3,17,10,78.33
2014,3,17,11,71.13
2014,3,17,12,82.42
2014,3,17,13,82.47
2014,3,17,14,84.02
2014,3,17,15,85.45
2014,3,17,16,87.65
2014,3,17,17,87.09
2014,3,17,18,85.48
2014,3,17,19,88.85
2014,3,17,20,89.22
2014,3,17,21,95.15
2014,3,17,22,95.33
2014,3,17,23,98.19
2014,3,18,0,99.58
2014,3,18,1,98.61
2014,3,18,2,95.07
2014,3,18,3,94.51
2014,3,18,4,93.84
2014,3,18,5,97.13
2014,3,18,6,90.14
2014,3,18,7,77.4
2014,3,18,8,82.37
2014,3,18,9,75.22
2014,3,18,10,48.04
2014,3,18,11,51.89
2014,3,18,12,79.48
2014,3,18,13,83.99
2014,3,18,14,84.05
2014,3,18,15,85.87
2014,3,18,16,86.7
2014,3,18,17,87.93
2014,3,18,18,89.06
2014,3,18,19,88.85
2014,3,18,20,88.73
2014,3,18,21,95.01
2014,3,18,22,95.83
2014,3,18,23,98.81
2014,3,19,0,102.54
2014,3,19,1,102.77
2014,3,19,2,99.15
2014,3,19,3,97.2
2014,3,19,4,95.28
2014,3,19,5,97.8
2014,3,19,6,90.33
2014,3,19,7,79.6
2014,3,19,8,74.64
2014,3,19,9,75.59
2014,3,19,10,74.94
2014,3,19,11,78.17
2014,3,19,12,81.85
2014,3,19,13,83.21
2014,3,19,14,81.27
2014,3,19,15,83.29
2014,3,19,16,86.03
2014,3,19,17,88
2014,3,19,18,88.14
2014,3,19,19,89.43
2014,3,19,20,90.3
2014,3,19,21,94.76
2014,3,19,22,96.92
2014,3,19,23,101.01
2014,3,20,0,101.95
2014,3,20,1,100.52
2014,3,20,2,98.81
2014,3,20,3,97.18
2014,3,20,4,95.45
2014,3,20,5,95.23
2014,3,20,6,87.05
2014,3,20,7,77.92
2014,3,20,8,80.05
2014,3,20,9,76.45
2014,3,20,10,67.28
2014,3,20,11,76.37
2014,3,20,12,78.85
2014,3,20,13,78.98
2014,3,20,14,81.25
2014,3,20,15,81.01
2014,3,20,16,82.68
2014,3,20,17,84.59
2014,3,20,18,81.04
2014,3,20,19,81.94
2014,3,20,20,83.8
2014,3,20,21,90.71
2014,3,20,22,94.02
2014,3,20,23,98.43
2014,3,21,0,99.4
2014,3,21,1,99.21
2014,3,21,2,97.19
2014,3,21,3,95.48
2014,3,21,4,93.41
2014,3,21,5,96.11
2014,3,21,6,89.54
2014,3,21,7,82.17
2014,3,21,8,81.21
2014,3,21,9,79.56
2014,3,21,10,73.65
2014,3,21,11,74.91
2014,3,21,12,81.93
2014,3,21,13,81.6
2014,3,21,14,82.58
2014,3,21,15,81.76
2014,3,21,16,84.08
2014,3,21,17,84.63
2014,3,21,18,85.63
2014,3,21,19,84.19
2014,3,21,20,83.19
2014,3,21,21,89.95
2014,3,21,22,92.59
2014,3,21,23,96.17
2014,3,22,0,98.14
2014,3,22,1,101.13
2014,3,22,2,100.53
2014,3,22,3,100.4
2014,3,22,4,100.19
2014,3,22,5,98.16
2014,3,22,6,92.24
2014,3,22,7,85.05
2014,3,22,8,79.62
2014,3,22,9,84.16
2014,3,22,10,85.4
2014,3,22,11,88.96
2014,3,22,12,85.86
2014,3,22,13,90.36
2014,3,22,14,89.44
2014,3,22,15,87.25
2014,3,22,16,84.33
2014,3,22,17,85.57
2014,3,22,18,86.71
2014,3,22,19,84.51
2014,3,22,20,88.39
2014,3,22,21,92.38
2014,3,22,22,95.88
2014,3,22,23,101.59
2014,3,23,0,104.36
2014,3,23,1,104.94
2014,3,23,2,106.68
2014,3,23,3,105.32
2014,3,23,4,105.83
2014,3,23,5,105.57
2014,3,23,6,102.58
2014,3,23,7,99.61
2014,3,23,8,97.84
2014,3,23,9,93.81
2014,3,23,10,91.16
2014,3,23,11,91.93
2014,3,23,12,96.22
2014,3,23,13,95.17
2014,3,23,14,91.67
2014,3,23,15,87.88
2014,3,23,16,87.65
2014,3,23,17,87.78
2014,3,23,18,88.33
2014,3,23,19,84.49
2014,3,23,20,86.46
2014,3,23,21,92.18
2014,3,23,22,97.16
2014,3,23,23,103.16
2014,3,24,0,103.71
2014,3,24,1,103.22
2014,3,24,2,100.47
2014,3,24,3,100.24
2014,3,24,4,102.52
2014,3,24,5,98.43
2014,3,24,6,58.1
2014,3,24,7,49.02
2014,3,24,8,54.47
2014,3,24,9,71.87
2014,3,24,10,76.33
2014,3,24,11,74.77
2014,3,24,12,79.39
2014,3,24,13,83.94
2014,3,24,14,84.03
2014,3,24,15,85.26
2014,3,24,16,86.71
2014,3,24,17,87.75
2014,3,24,18,87.38
2014,3,24,19,87.48
2014,3,24,20,89.32
2014,3,24,21,94.99
2014,3,24,22,96.31
2014,3,24,23,99.95
2014,3,25,0,100.8
2014,3,25,1,100.99
2014,3,25,2,100.17
2014,3,25,3,97.56
2014,3,25,4,96.92
2014,3,25,5,97.95
2014,3,25,6,90.23
2014,3,25,7,76.56
2014,3,25,8,74.13
2014,3,25,9,79.26
2014,3,25,10,72.21
2014,3,25,11,77.36
2014,3,25,12,78.99
2014,3,25,13,83.33
2014,3,25,14,84.78
2014,3,25,15,85.74
2014,3,25,16,87.37
2014,3,25,17,88.82
2014,3,25,18,88.48
2014,3,25,19,90.39
2014,3,25,20,90.08
2014,3,25,21,95.47
2014,3,25,22,94.88
2014,3,25,23,97.66
2014,3,26,0,96.71
2014,3,26,1,95.36
2014,3,26,2,93.02
2014,3,26,3,91.07
2014,3,26,4,92.46
2014,3,26,5,93.66
2014,3,26,6,86.03
2014,3,26,7,76.72
2014,3,26,8,69.95
2014,3,26,9,76.32
2014,3,26,10,56.42
2014,3,26,11,71.73
2014,3,26,12,78.24
2014,3,26,13,83.19
2014,3,26,14,84.73
2014,3,26,15,85.8
2014,3,26,16,87.71
2014,3,26,17,86.9
2014,3,26,18,89.6
2014,3,26,19,88.87
2014,3,26,20,88.64
2014,3,26,21,93.8
2014,3,26,22,96.05
2014,3,26,23,100.01
2014,3,27,0,102.26
2014,3,27,1,102.2
2014,3,27,2,99.68
2014,3,27,3,98.58
2014,3,27,4,96.83
2014,3,27,5,98.06
2014,3,27,6,90.84
2014,3,27,7,78.24
2014,3,27,8,46.73
2014,3,27,9,49.38
2014,3,27,10,62.22
2014,3,27,11,48.46
2014,3,27,12,73.37
2014,3,27,13,83.34
2014,3,27,14,83.73
2014,3,27,15,84.63
2014,3,27,16,86.27
2014,3,27,17,87.33
2014,3,27,18,88.63
2014,3,27,19,88.8
2014,3,27,20,89.46
2014,3,27,21,92.87
2014,3,27,22,96.54
2014,3,27,23,100.27
2014,3,28,0,102.44
2014,3,28,1,100.31
2014,3,28,2,99.14
2014,3,28,3,97.78
2014,3,28,4,95.04
2014,3,28,5,97.99
2014,3,28,6,90.74
2014,3,28,7,80.38
2014,3,28,8,78.37
2014,3,28,9,82.61
2014,3,28,10,79.7
2014,3,28,11,74.07
2014,3,28,12,78.9
2014,3,28,13,83.19
2014,3,28,14,81.64
2014,3,28,15,81.96
2014,3,28,16,84.05
2014,3,28,17,84.7
2014,3,28,18,85.46
2014,3,28,19,83.27
2014,3,28,20,83.21
2014,3,28,21,90.55
2014,3,28,22,94.91
2014,3,28,23,96.73
2014,3,29,0,101.58
2014,3,29,1,102.69
2014,3,29,2,103.42
2014,3,29,3,103.16
2014,3,29,4,100.95
2014,3,29,5,99.42
2014,3,29,6,92.83
2014,3,29,7,77.33
2014,3,29,8,76.88
2014,3,29,9,83.49
2014,3,29,10,84.56
2014,3,29,11,88.02
2014,3,29,12,89.8
2014,3,29,13,87.14
2014,3,29,14,80.7
2014,3,29,15,81.56
2014,3,29,16,84.69
2014,3,29,17,85.35
2014,3,29,18,85.64
2014,3,29,19,83.27
2014,3,29,20,86.54
2014,3,29,21,93.53
2014,3,29,22,94.69
2014,3,29,23,94.51
2014,3,30,0,97.21
2014,3,30,1,102.12
2014,3,30,2,103.71
2014,3,30,3,103.39
2014,3,30,4,101.37
2014,3,30,5,102.59
2014,3,30,6,98.87
2014,3,30,7,96.42
2014,3,30,8,95.16
2014,3,30,9,92.67
2014,3,30,10,92.8
2014,3,30,11,88
2014,3,30,12,95.2
2014,3,30,13,94.11
2014,3,30,14,90.88
2014,3,30,15,87.14
2014,3,30,16,86.13
2014,3,30,17,87.03
2014,3,30,18,85.87
2014,3,30,19,83.63
2014,3,30,20,84.02
2014,3,30,21,90.75
2014,3,30,22,96.5
2014,3,30,23,103.31
2014,3,31,0,104.83
2014,3,31,1,102.93
2014,3,31,2,101.28
2014,3,31,3,99.31
2014,3,31,4,100.92
2014,3,31,5,96.54
2014,3,31,6,71.63
2014,3,31,7,45.72
2014,3,31,8,53.68
2014,3,31,9,76.17
2014,3,31,10,76.23
2014,3,31,11,73.67
2014,3,31,12,82.57
2014,3,31,13,83.91
